Row ID,Order ID,Order Date,Ship  Date,Ship Mode ,Customer ID,Customer Name,segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category ,Product Name,Sales,Quantity,Discount,Profit
6438,US-2017-116897,27-May-17,29-May-17,First Class,JG-15160,James Galang,Consumer,  United States  ,Pocatello,Idaho,83201,west,TEC-PH-10004389,Technology,Phones,Nokia Lumia 925,302.376,3,0.2,22.6782
4906,US-2014-146353,10/14/2014,16-10-14,Second Class,JE-15610,Jim Epp,  Corporate  ,United States,Concord,New Hampshire,3301,East,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,22.92,4,0,11.0016
9295,CA-2017-161340,05-28-17,01-06-17,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Cleveland,Ohio,44105,East,OFF-PA-10002464,Office Supplies,  Paper  ,HP Office Recycled Paper (20Lb. and 87 Bright),13.872,3,0.2,5.0286
718,CA-2017-108910,24-Sep-17,09/29/2017,Standard Class,KC-16540,Kelly Collister,consumer,United States,Newark,Ohio,43055,east,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",103.056,3,0.2,24.4758
9604,CA-2016-129861,17-06-16,23-06-16,Standard Class,DM-13345,Denise Monton,CORPORATE,United States,Rochester,New York,14609,EAST,FUR-TA-10003715,FURNITURE,tables,Hon 2111 Invitation Series Corner Table,376.866,3,0.4,-213.5574
9346,CA-2017-109085,02/17/2017,02-20-17,First Class,CK-12325,Christine Kargatis,home office,UNITED STATES,Troy,Ohio,45373,East,TEC-PH-10000526,Technology,Phones,Vtech CS6719,57.594,1,0.4,-11.5188
2179,CA-2016-125738,15-10-16,21-Oct-16,Standard Class,PB-18805,Patrick Bzostek,HOME OFFICE,UNITED STATES,Salt Lake City,Utah,84106,West,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",71.6,8,0,32.936
408,CA-2017-117457,08-Dec-17,12-12-17,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,  West  ,OFF-PA-10003724,  Office Supplies  ,Paper,"Wirebound Message Book, 4 per Page",27.15,5,0,13.3035
6408,CA-2017-161774,14-05-17,15-May-17,First Class,GT-14710,Greg Tran,Consumer,United States,Houston,Texas,77041,CENTRAL,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,899.43,5,0.3,-12.849
8577,CA-2017-106747,07-03-17,04-07-17,first class,TS-21505,Tony Sayre,Consumer,UNITED STATES,Concord,Unknown,3301,East,FUR-FU-10004188,  Furniture  ,Furnishings,Luxo Professional Combination Clamp-On Lamps,102.3,1,0,26.598
3355,US-2014-150434,07/19/2014,07/24/2014,  Standard Class  ,CA-12310,Christine Abelman,Corporate,United States ,Bristol,Connecticut,6010,  East  ,FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",70.56,1,0.3,-4.032
7320,CA-2017-100097,26-11-17,29-11-17,  Second Class  ,MN-17935,Michael Nguyen,Consumer,United States,New York City,New York,10009,east,TEC-PH-10002310,  Technology  ,PHONES,Plantronics Calisto P620-M USB Wireless Speakerphone System,979.95,5,0,264.5865
2900,CA-2015-166464,09-12-15,17-09-15,STANDARD CLASS,PG-18895,Paul Gonzalez,Consumer,United States,New York City,New York,10035,East,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,479.984,2,0.2,59.998
8831,CA-2016-167983,21-08-16,08/24/2016,Second Class,RP-19270,Rachel Payne,corporate,United States,Seattle,Washington,,West,OFF-BI-10003727,office supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,33.44,10,0.2,11.704
6752,CA-2016-154767,28-06-16,06-30-16,Secound Class,BP-11155,Becky Pak,Consumer,United States,Paterson,New Jersey,7501,  East  ,OFF-AP-10000595,Office Supplies,appliances,Disposable Triple-Filter Dust Bags,$8.74 ,2,0,2.2724
8382,CA-2016-134544,03/17/2016,19-03-16,Second Class,AC-10660,Anna Chung,Consumer,united states,San Francisco,California,94109,West,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.784,2,0.2,-20.1362
4718,CA-2015-129042,12-12-15,17-Dec-15,Standard Class,EM-13960,Eric Murdock,consumer,  United States  ,Baltimore,Maryland,21215,East,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,8.22,3,0,2.2194
6135,CA-2016-146766,11-04-16,11-04-16,Same Day,TT-21220,Thomas Thornton,Consumer,United States,Chula Vista,California,91911,  West  ,OFF-AR-10002135,office supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,192.8,4,0,55.912
1681,CA-2014-122882,07-Sep-14,09-13-14,Standard Class,SB-20290,Sean Braxton,CORPORATE,united states,Philadelphia,Pennsylvania,19134,East,FUR-FU-10000758,furniture,FURNISHINGS,DAX Natural Wood-Tone Poster Frame,42.368,2,0.2,8.4736
7579,CA-2016-138597,18-12-16,21-Dec-16,First Class,PN-18775,Parhena Norris,HOME OFFICE,United States,Omaha,Nebraska,68104,Central,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,563.94,3,0,112.788
5413,CA-2017-166856,18-09-17,,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Clovis,New Mexico,88101,  West  ,TEC-AC-10004992,Technology,accessories,Kingston Digital DataTraveler 64GB USB 2.0,101.34,3,0,8.1072
7529,US-2017-106145,26-09-17,09-26-17,  Same Day  ,RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,94109,WEST,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,35.88,6,0,16.146
6637,CA-2017-144498,06-05-17,06-05-17,  Same Day  ,MB-18085,Mick Brown,  Consumer  ,US,Charlotte,North Carolina,28205,South,OFF-LA-10003510,OFFICE SUPPLIES,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",122.12,5,0.2,39.689
1232,CA-2015-132570,31-10-15,02-11-15,Second Class,KT-16480,Kean Thornton,Consumer,united states,Buffalo,New York,14215,East,OFF-AR-10000369,Office Supplies,ART,Design Ebony Sketching Pencil,2.78,2,0,0.7228
8500,CA-2014-169061,05-Mar-14,08-Mar-14,SECOND CLASS,AB-10150,Aimee Bixby,consumer,United States,Yonkers,New York,10701,EAST,OFF-BI-10001617,Office Supplies,  Binders  ,GBC Wire Binding Combs,49.632,6,0.2,16.7508
4611,US-2017-141852,09-11-17,11-14-17,Standard Class,JE-15745,Joel Eaton,CONSUMER,united states,Oceanside,California,92054,  West  ,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,47.12,8,0,20.7328
6423,CA-2014-159121,07/26/2014,01-Aug-14,  Standard Class  ,JO-15145,Jack O'Briant,Corporate,United States,Draper,Utah,84020,West,TEC-AC-10002006,TECHNOLOGY,  Accessories  ,Memorex Micro Travel Drive 16 GB,111.93,7,0,34.6983
9546,CA-2014-166590,10/29/2014,02-Nov-14,Standard Class,NC-18625,Noah Childs,Corporate,United States,Columbus,Indiana,47201,central,TEC-AC-10003433,  Technology  ,Accessories,Maxell 4.7GB DVD+R 5/Pack,1.98,2,0,0.891
1814,US-2017-161193,20-11-17,26-Nov-17,Standard Class,BT-11680,Brian Thompson,Consumer,  United States  ,Newark,Ohio,43055,East,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",4.656,2,0.2,1.5714
8735,CA-2017-116988,27-06-17,29-06-17,Second Class,PW-19030,Pauline Webber,corporate,United States,Seattle,Washington,98105,West,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,1287.45,5,0,244.6155
4248,CA-2017-117702,11-28-17,04-12-17,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Baltimore,Maryland,21215,East,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",20.9,5,0,7.524
6520,US-2017-116652,15-09-17,19-09-17,STANDARD CLASS,RD-19480,Rick Duston,Consumer,UNITED STATES,San Francisco,California,94122,WEST,OFF-BI-10004528,Office Supplies,binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,2.688,1,0.2,0.84
1712,CA-2017-123491,30-Oct-17,11-05-17,STANDARD CLASS,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,94122,WEST,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",1702.12,14,0,510.636
5801,CA-2014-123225,11-07-14,14-Jul-14,  First Class  ,MN-17935,Michael Nguyen,Consumer,United States,El Paso,Texas,79907,CENTRAL,TEC-PH-10000895,Technology,phones,Polycom VVX 310 VoIP phone,575.968,4,0.2,43.1976
8337,CA-2016-101469,07-02-16,08-07-16,  Standard Class  ,KH-16360,,Consumer,united states,Arlington,Virginia,22204,SOUTH,OFF-AR-10003986,Office Supplies,Art,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,7.7,2,0,3.157
3068,CA-2017-106859,13-Mar-17,18-Mar-17,Second Class,BF-11215,Benjamin Farhat,Home Office,USA,Albuquerque,New Mexico,87105,West,OFF-PA-10001534,OFFICE SUPPLIES,Paper,Xerox 230,45.36,7,0,21.7728
2184,CA-2016-128818,05-07-16,05-11-16,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,New York City,New York,10009,East,TEC-AC-10001767,  Technology  ,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,199.95,5,0,21.9945
5130,CA-2014-160766,09/14/2014,,Same Day,DM-13015,Darrin Martin,Consumer,United States,New York City,New York,10009,east,TEC-PH-10000526,Technology,Phones,Vtech CS6719,287.97,3,0,80.6316
6762,CA-2016-162943,24-07-16,26-07-16,Second Class,DB-12970,Darren Budd,CORPORATE,United States,New York City,New York,10035,East,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,253.764,2,0.1,31.0156
1290,CA-2016-154711,11-22-16,26-11-16,Standard Class,TB-21355,Todd Boyes,  Corporate  ,United States,New York City,New York,10009,East,OFF-AR-10001860,office supplies,Art,BIC Liqua Brite Liner,20.82,3,0,7.4952
4603,US-2015-113327,05-26-15,29-05-15,Second Class,BF-11170,Ben Ferrer,Home Office,  United States  ,Jacksonville,North Carolina,28540,south,OFF-PA-10003790,Office Supplies,paper,Xerox 1991,18.272,1,0.2,5.9384
9031,CA-2017-128041,01-09-17,01-09-17,Same Day,RW-19540,Rick Wilson,CORPORATE,United States,Seattle,Washington,98103,WEST,OFF-AP-10001005,Office Supplies,APPLIANCES,Honeywell Quietcare HEPA Air Cleaner,314.6,4,0,103.818
1741,CA-2014-110527,08-09-14,08/16/2014,Standard Class,ED-13885,Emily Ducich,Home Office,United States,San Diego,California,92037,West,OFF-LA-10000262,Office Supplies,LABELS,Avery 494,20.88,8,0,9.6048
9368,CA-2014-108147,08-Jun-14,13-Jun-14,Standard Class,RD-19480,Rick Duston,Consumer,united states,Long Beach,New York,11561,East,OFF-ST-10003470,office supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1676.88,6,0,83.844
269,US-2017-145366,09-Dec-17,12-13-17,STANDARD CLASS,CA-12310,Christine Abelman,  Corporate  ,United States,Cincinnati,Ohio,45231,East,OFF-ST-10004180,office supplies,STORAGE,Safco Commercial Shelving,37.208,1,0.2,-7.4416
6277,US-2016-139087,17-07-16,22-07-16,Second Class,DK-13375,Dennis Kane,Consumer,united states,Seattle,Unknown,98105,West,OFF-LA-10001074,office supplies,Labels,Round Specialty Laser Printer Labels,87.71,7,0,41.2237
8977,CA-2017-156622,23-Nov-17,26-11-17,First Class,JP-15460,Jennifer Patt,Corporate,United States,Dallas,Texas,75220,central,FUR-TA-10003008,Furniture,  Tables  ,"Lesro Round Back Collection Coffee Table, End Table",127.785,1,0.3,-31.0335
6562,CA-2017-144680,03/31/2017,02-Apr-17,FIRST CLASS,SC-20260,Scott Cohen,Corporate,United States,Arlington,Texas,76017,Central,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,33.62,5,0.8,-90.774
6275,US-2016-139087,17-07-16,07-22-16,Second Class,DK-13375,Dennis Kane,CONSUMER,united states,Seattle,Washington,98105,West,TEC-AC-10004595,Technology,  Accessories  ,First Data TMFD35 PIN Pad,428.4,3,0,89.964
3379,CA-2017-142867,17-03-17,21-Mar-17,  Standard Class  ,PO-19180,Philisse Overcash,Home Office,united states,Houston,Texas,77095,Central,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,13.776,6,0.8,-22.0416
7737,CA-2014-105872,30-May-14,06-Jun-14,Standard Class,JG-15160,James Galang,Consumer,United States,New York City,New York,10024,east,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,70.368,4,0.2,26.388
5676,CA-2014-135993,28-05-14,02-06-14,  Standard Class  ,PJ-18835,Patrick Jones,Corporate,United States,Seattle,Washington,98115,West,TEC-PH-10001552,TECHNOLOGY,phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,57.408,6,0.2,5.7408
2680,CA-2017-127026,01-21-17,01-27-17,STANDARD CLASS,MH-18115,Mick Hernandez,  Home Office  ,united states,Jackson,Michigan,49201,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,14.4,5,,7.056
848,CA-2015-114300,13-10-15,17-10-15,Standard Class,AF-10885,Art Foster,consumer,UNITED STATES,Louisville,Kentucky,40214,  South  ,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,287.94,3,0,77.7438
4525,CA-2014-107454,11-02-14,06-Nov-14,Standard Class,RD-19720,Roger Demir,Consumer,United States,New York City,New York,10024,East,FUR-FU-10004018,  Furniture  ,Furnishings,Tensor Computer Mounted Lamp,89.34,6,0,24.1218
1961,CA-2017-110905,09-10-17,15-09-17,Second Class,RW-19690,Robert Waldorf,  Consumer  ,United States,Springfield,Missouri,65807,Central,TEC-AC-10003023,Technology,ACCESSORIES,Logitech G105 Gaming Keyboard,296.85,5,0,53.433
8006,CA-2014-143210,01-Dec-14,03-Dec-14,First Class,AA-10645,Anna Andreadi,Consumer,united states,Lowell,Massachusetts,1852,n/a,FUR-FU-10002268,Furniture,furnishings,Ultra Door Push Plate,9.82,2,0,3.2406
3020,CA-2015-123568,11-08-15,14-11-15,STANDARD CLASS,SC-20095,Sanjit Chand,CONSUMER,United States,West Jordan,Utah,84084,West,OFF-FA-10002701,OFFICE SUPPLIES,fasteners,Alliance Rubber Bands,5.04,3,0,0.2016
7085,CA-2017-118724,07/21/2017,07/25/2017,Second Class,AR-10825,Anthony Rawles,Corporate,united states,Concord,California,94521,WEST,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,1626.192,9,0.2,121.9644
8462,CA-2014-146500,08-30-14,09-04-14,Standard Class,AT-10735,Annie Thurman,Consumer,United States,Bristol,Connecticut,6010,East,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,95.94,3,0,9.594
6788,CA-2015-118843,09-13-15,20-Sep-15,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Atlanta,Georgia,30318,south,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,129.93,3,0,12.993
5062,CA-2015-136798,08-05-15,12-05-15,STANDARD CLASS,DL-12925,Daniel Lacy,consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,43.98,2,0,21.99
8897,CA-2016-167241,15-08-16,08-22-16,Standard Class,BD-11320,Bill Donatelli,Consumer,united states,Los Angeles,California,90004,  West  ,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,$165.60 ,3,0.2,10.35
5750,CA-2017-104913,11-18-17,22-11-17,Standard Class,DK-13090,Dave Kipp,Consumer,US,Long Beach,New York,11561,  East  ,TEC-PH-10000923,technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",$74.95 ,5,0,36.7255
8695,US-2014-112795,23-08-14,28-Aug-14,Second Class,CR-12625,Corey Roper,  Home Office  ,united states,Grand Rapids,Michigan,49505,central,OFF-PA-10001934,OFFICE SUPPLIES,Paper,Xerox 1993,19.44,3,0,9.5256
9040,CA-2016-117121,17-12-16,12-21-16,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Detroit,Michigan,48205,Central,OFF-BI-10000545,OFFICE SUPPLIES,Binders,GBC Ibimaster 500 Manual ProClick Binding System,9892.74,13,0,4946.37
6362,US-2014-107993,25-11-14,30-11-14,Standard Class,SE-20110,Sanjit Engle,consumer,United States,Springfield,Unknown,97477,West,OFF-AR-10003179,office supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,51.016,7,0.2,8.2901
3015,CA-2017-134845,04-17-17,04-23-17,Standard Class,SR-20425,Sharelle Roach,Home Office,United States,Louisville,Colorado,80027,West,OFF-PA-10002005,Office Supllies,Paper,Xerox 225,20.736,4,0.2,7.2576
8728,CA-2015-103870,27-12-15,12/31/2015,Standard Class,SP-20860,Sung Pak,  Corporate  ,United States,Murfreesboro,Tennessee,37130,South,FUR-FU-10002030,furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",53.352,3,0.2,16.0056
8811,CA-2017-120614,30-May-17,04-Jun-17,standard class,SM-20950,Suzanne McNair,Corporate,United States,Los Angeles,California,90004,WEST,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",37.52,4,0,18.0096
9787,US-2014-114377,05-Nov-14,11-05-14,SAME DAY,BG-11035,Barry Gonzalez,Consumer,united states,Hampton,Virginia,23666,South,FUR-CH-10004754,furniture,CHAIRS,"Global Stack Chair with Arms, Black",149.9,5,0,40.473
3784,CA-2017-165204,11/13/2017,16-11-17,second class,MN-17935,Michael Nguyen,Consumer,UNITED STATES,Memphis,Tennessee,38109,south,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,720.064,4,0.2,-63.0056
4546,CA-2015-126557,12-07-15,17-07-15,Second Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60610,central,TEC-PH-10000526,technology,Phones,Vtech CS6719,537.544,7,0.2,53.7544
4758,US-2017-144582,04/30/2017,05-May-17,Standard Class,TC-21475,Tony Chapman,Home Office,United States,Danville,Illinois,61832,CENTRAL,OFF-BI-10001575,Office Supplies,BINDERS,GBC Linen Binding Covers,43.372,7,0.8,-69.3952
769,CA-2014-106810,05/14/2014,05-20-14,standard class,AJ-10795,Anthony Johnson,Corporate,UNITED STATES,Saint Petersburg,Florida,33710,South,FUR-FU-10004306,Furniture,furnishings,Electrix Halogen Magnifier Lamp,310.88,2,0.2,23.316
4578,US-2014-121734,11-04-14,04-16-14,Standard Class,SE-20110,Sanjit Engle,consumer,  United States  ,Lewiston,Idaho,83501,West,OFF-BI-10004817,Office Supplies,BINDERS,GBC Personal VeloBind Strips,9.584,1,0.2,3.3544
1989,CA-2015-127509,11-09-15,13-11-15,Standard Class,AS-10090,Adam Shillingsburg,  Consumer  ,United States,Springfield,Missouri,65807,Central,FUR-TA-10002855,  Furniture  ,Tables,Bevis Round Conference Table Top & Single Column Base,1024.38,7,0,215.1198
1168,CA-2017-145226,08-Dec-17,10-12-17,  Second Class  ,DL-13315,Delfina Latchford,Consumer,US,New York City,New York,10035,East,FUR-FU-10004952,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",109.48,2,0,33.9388
7925,CA-2016-125843,13-08-16,16-08-16,First Class,RF-19840,Roy Französisch,  Consumer  ,United States,Springfield,Virginia,22153,South,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,22.32,4,0,10.7136
7281,CA-2015-162782,21-02-15,27-02-15,Standard Class,PW-19240,Pierre Wener,Consumer,UNITED STATES,Columbia,Maryland,21044,  East  ,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,2541.98,2,0,1270.99
1982,CA-2015-119592,14-12-15,16-Dec-15,SECOND CLASS,MM-18280,Muhammed MacIntyre,corporate,United States,Columbus,Georgia,31907,south,OFF-BI-10004187,  Office Supplies  ,  Binders  ,3-ring staple pack,3.76,2,0,1.8048
8198,CA-2017-102736,05-Sep-17,09-09-17,Standard Class,LP-17095,Liz Preis,CONSUMER,united states,Knoxville,Tennessee,37918,South,OFF-AR-10001897,Office Supplies,ART,Model L Table or Wall-Mount Pencil Sharpener,71.96,5,,7.196
2582,US-2014-155502,26-01-14,01-31-14,Standard  Class,SD-20485,Shirley Daniels,HOME OFFICE,United States,Alexandria,Virginia,22304,South,OFF-PA-10000380,Office Supplies,  Paper  ,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",16.68,2,0,8.34
9449,US-2016-148957,09-17-16,09/23/2016,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Redmond,Washington,98052,west,OFF-LA-10002195,OFFICE SUPPLIES,Labels,Avery 481,12.32,4,0,5.9136
15,US-2015-118983,22-Nov-15,26-Nov-15,STANDARD CLASS,HP-14815,Harold Pawlan,  Home Office  ,  United States  ,Fort Worth,Texas,76106,  Central  ,OFF-AP-10002311,Office Supplies,APPLIANCES,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",68.81,5,0.8,-123.858
345,US-2015-120712,20-12-15,12-24-15,standard class,CS-12130,Chad Sievert,Consumer,UNITED STATES,Austin,Texas,78745,Central,OFF-ST-10000107,Office Supplies,  Storage  ,Fellowes Super Stor/Drawer,88.8,4,0.2,-2.22
583,CA-2017-145233,01-12-17,12-05-17,Standard Class,DV-13465,Dianna Vittorini,consumer,United States,Denver,Colorado,80219,WEST,TEC-PH-10000586,Technology,PHONES,AT&T SB67148 SynJ,105.584,2,0.2,9.2386
4459,CA-2017-105851,13-Mar-17,20-Mar-17,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Denver,Colorado,80219,  West  ,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,1332.496,2,0.2,-299.8116
